ID,STANAME,ST,HUC,CLASS,FLOW,STAGE,TIME,TIME_UTC,URL,DATUM,COUNT,PERCENTILE,FLOODSTAGE,Longitude,Latitude
2307498 ,"LAKE TARPON CANAL AT S-551, NEAR OLDSMAR FL",fl,3100206,4,0,13.32,9/23/23 8:45,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02307498,NAD83,37,11.32,0,-82.7109336,28.05362833
2307668 ,ALLIGATOR CREEK BELOW BELCHER RD AT CLEARWATER FL,fl,3100206,0,0.88,1.37,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02307668,NAD83,20,6.77,0,-82.7423232,27.9797421
2307669 ,ALLIGATOR CREEK AT HIGHWAY 19 AT CLEARWATER FL,fl,3100206,0,0,8.09,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02307669,NAD83,0,0,0,-82.7294444,27.97319444
2307674 ,ALLIGATOR CREEK AT KAPOK PARK AT CLEARWATER FL,fl,3100206,0,1.9,4.81,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02307674,NAD83,13,7.14,0,-82.7131558,27.97550618
2307780 ,LONG BRANCH NEAR PINELLAS PARK FL,fl,3100206,0,0.43,41.1,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02307780,NAD83,19,5,0,-82.7248228,27.91585545
2308859 ,CROSS BAYOU CN AT ULMERTON RD AT PINELLAS PARK FL,fl,3100206,0,0,2.11,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02308859,NAD83,0,0,0,-82.7106,27.8937972
2308861 ,CROSS BAYOU CNL AT CEDAR BRK DR AT PINELLAS PK FL,fl,3100207,0,0,1.82,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02308861,NAD83,0,0,0,-82.7267672,27.8733569
2308870 ,PINEBROOK CN AT BRYAN DAIRY RD AT PINELLAS PARK FL,fl,3100207,0,0,1.41,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02308870,NAD83,18,0,0,-82.7370453,27.8722458
2308889 ,SEMINOLE LAKE OUTLET NEAR LARGO FL,fl,3100207,0,0,4.78,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02308889,NAD83,22,0,0,-82.7803798,27.83919117
2308950 ,ST JOE CREEK AT 62ND ST NR PINELLAS PARK FL,fl,3100207,0,4.28,4.14,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02308950,NAD83,5,22.8,0,-82.7203611,27.81023889
2309110 ,MCKAY CREEK NEAR LARGO FL,fl,3100207,0,0,1.6,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02309110,NAD83,0,0,0,-82.8167697,27.90752187
2309200 ,RATTLESNAKE CREEK AT BELLEAIR FL,fl,3100207,0,0.04,10.91,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02309200,NAD83,6,14.29,0,-82.804,27.94240833
2309415 ,CURLEW CREEK AT EVANS ROAD NEAR DUNEDIN FL,fl,3100207,0,0.12,1.19,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02309415,NAD83,24,4,0,-82.7406565,28.02335166
2309421 ,CURLEW CREEK AT BELCHER ROAD NEAR OZONA FL,fl,3100207,0,2.52,0.81,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02309421,NAD83,20,4.76,0,-82.7475,28.04
2309425 ,CURLEW CREEK AT COUNTY ROAD 1 NEAR OZONA FL,fl,3100207,0,7.09,-1.39,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02309425,NAD83,24,10.73,0,-82.7587125,28.0469618
2309447 ,BEE BRANCH NEAR PALM HARBOR FL,fl,3100207,0,0.76,10.15,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02309447,NAD83,6,14.29,0,-82.7636611,28.07112778
2309740 ,ANCLOTE RIVER NEAR ODESSA FL,fl,3100207,0,7.31,1.72,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02309740,NAD83,9,10,0,-82.595306,28.22953268
2309848 ,SOUTH BRANCH ANCLOTE RIVER NEAR ODESSA FL,fl,3100207,4,0.34,2.98,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02309848,NAD83,52,19.8,0,-82.5533611,28.18544444
2310000 ,"ANCLOTE RIVER AT LITTLE RD NEAR ELFERS, FL",fl,3100207,4,13.2,8.33,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02310000,NAD83,76,16.65,0,-82.6664882,28.21417784
2310075 ,ANCLOTE RIVER NEAR HOLIDAY FL,fl,3100207,0,0,1.28,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02310075,NAD83,0,0,0,-82.7193056,28.1744722
2310280 ,PITHLACHASCOTEE RIVER NEAR FIVAY JUNCTION FL,fl,3100207,5,3.55,51.21,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02310280,NAD83,39,37.22,0,-82.5367636,28.329172
2310286 ,FIVEMILE CR BL SUNCOAST PKWY NR FIVAY JUNCTION FL,fl,3100207,0,0.11,46.82,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02310286,NAD83,15,16.39,0,-82.5537222,28.29413889
2310288 ,PITHLACHASCOTEE R BL SUNCOAST PKWY NR FIVAY JCT FL,fl,3100207,0,3.69,40.76,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02310288,NAD83,9,10.66,0,-82.5728333,28.29488889
2310300 ,PITHLACHASCOTEE RIVER NEAR NEW PORT RICHEY FL,fl,3100207,4,3.54,18.03,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02310300,NAD83,59,16,0,-82.6429044,28.25731495
2310308 ,PITHLACHASCOTEE R AT MAIN ST AT NEW PORT RICHEY FL,fl,3100207,0,446,0.81,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02310308,NAD83,9,90,0,-82.7226006,28.2502877
2310322 ,LAKE WORRELL OUTFALL NR NEW PORT RICHEY EAST FL,fl,3100207,0,0,15.54,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02310322,NAD83,0,0,0,-82.6677778,28.28055556
2310356 ,BEAR CREEK AT SR 52 NR BAYONET POINT FL,fl,3100207,0,1.64,6.91,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02310356,NAD83,3,25,0,-82.6732611,28.33092778
2310368 ,BEAR CREEK NEAR BAYONET POINT FL,fl,3100207,0,0,2.5,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02310368,NAD83,5,0,0,-82.6987778,28.33877778
2310500 ,WEEKI WACHEE SPRINGS NEAR BROOKSVILLE FL,fl,3100207,0,0,1.23,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02310500,NAD83,0,0,0,-82.5734324,28.51694015
2310525 ,WEEKI WACHEE RIVER NEAR BROOKSVILLE FL,fl,3100207,0,153,0,,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02310525,NAD83,29,17.78,0,-82.5823215,28.51888454
2310600 ,GULF OF MEXICO NEAR BAYPORT FL,fl,3100207,0,0,2.31,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02310600,NAD83,0,0,0,-82.65010099,28.53360629
2310650 ,CHASSAHOWITZKA RIVER NEAR HOMOSASSA FL,fl,3100207,0,-4.58,2.22,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02310650,NAD83,22,4.35,0,-82.5767656,28.71526419
2310663 ,CHASSAHOWITZKA RIVER NEAR CHASSAHOWITZKA FL,fl,3100207,0,-725,2.31,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02310663,NAD83,18,5.26,0,-82.6062107,28.71526404
2310673 ,CHASSAHOWITZKA R AT DOG ISL NR CHASSAHOWITZKA FL,fl,3100207,0,0,1.67,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02310673,NAD83,0,0,0,-82.6247222,28.70263889
2310674 ,CHASSAHOWITZKA R AT MOUTH NR CHASSAHOWITZKA FL,fl,3100207,0,0,1.61,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02310674,NAD83,0,0,0,-82.6389891,28.69470935
2310675 ,HIDDEN RIVER NEAR HOMOSASSA FL,fl,3100207,0,2.81,1.44,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02310675,NAD83,18,5.26,0,-82.5887105,28.76665075
2310678 ,HOMOSASSA SPRINGS AT HOMOSASSA SPRINGS FL,fl,3100207,0,80.4,4.01,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02310678,NAD83,27,27.65,0,-82.58871089,28.79970509
2310688 ,SE FORK HOMOSASSA SPRING AT HOMOSASSA SPRINGS FL,fl,3100207,0,28.9,1.66,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02310688,NAD83,22,4.35,0,-82.589822,28.79748294
2310689 ,HALLS RIVER AT HOMOSASSA SPRINGS FL,fl,3100207,0,-29.1,0.86,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02310689,NAD83,9,10,0,-82.60563889,28.8131111
2310690 ,HALLS RIVER NEAR HOMOSASSA FL,fl,3100207,0,0,1.09,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02310690,NAD83,0,0,0,-82.6026,28.80137159
2310700 ,HOMOSASSA R AT HOMOSASSA FL,fl,3100207,0,-1080,0.32,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02310700,NAD83,17,5.56,0,-82.6178779,28.78526096
2310712 ,HOMOSASSA RIVER AT SHELL ISLAND NEAR HOMOSASSA FL,fl,3100207,0,0,1.62,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02310712,NAD83,0,0,0,-82.695657,28.7716498
2310740 ,SARAGASSA CANAL AT CRYSTAL RIVER FL,fl,3100207,0,170,1.88,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02310740,NAD83,6,85.71,0,-82.5956566,28.890535
2310742 ,CRYSTAL RIVER AT MOUTH OF KINGS BAY FL,fl,3100207,0,0,1.91,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02310742,NAD83,0,0,0,-82.6055556,28.8933611
2310743 ,HUNTER SPR RUN AT BEACH LANE AT CRYSTAL RIVER FL,fl,3100207,0,77.4,2.2,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02310743,NAD83,5,82.79,0,-82.5931566,28.89470155
2310750 ,CRYSTAL RIVER NEAR CRYSTAL RIVER FL,fl,3100207,0,-1780,1.84,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02310750,NAD83,14,6.67,0,-82.6351883,28.90500349
2310752 ,SALT RIVER NEAR CRYSTAL RIVER FL,fl,3100207,0,0,1.78,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02310752,NAD83,0,0,0,-82.6458056,28.90155556
2310947 ,"WITHLACOOCHEE RIVER NEAR CUMPRESSCO, FL",fl,3100208,5,43.9,6.53,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02310947,NAD83,55,31.75,0,-82.05591468,28.31195156
2311000 ,"WITHLACOOCHEE-HILLSBOROUGH OVFLO NEAR RICHLAND, FL",fl,3100205,0,0,2.6,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02311000,NAD83,64,23.27,0,-82.0978598,28.27139707
2311500 ,"WITHLACOOCHEE RIVER NEAR DADE CITY, FL",fl,3100208,5,58.2,69.89,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02311500,NAD83,42,28.57,0,-82.12591619,28.3525042
2312000 ,"WITHLACOOCHEE RIVER AT US 301 AT TRILBY, FL",fl,3100208,4,146,3.03,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02312000,NAD83,94,22.92,0,-82.17758499,28.4799981
2312180 ,"LITTLE WITHLACOOCHEE RIVER NEAR TARRYTOWN, FL",fl,3100208,5,3.58,3.97,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02312180,NAD83,56,32.47,0,-82.0548037,28.5216647
2312200 ,"LITTLE WITHLACOOCHEE RIVER AT RERDELL, FL",fl,3100208,5,13.3,2.08,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02312200,NAD83,65,32.38,0,-82.155363,28.57277286
2312300 ,WITHLACOOCHEE RIVER AT RITAL FL,fl,3100208,0,159,47.25,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02312300,NAD83,19,22.88,0,-82.209253,28.5211073
2312500 ,"WITHLACOOCHEE RIVER AT CROOM, FL",fl,3100208,5,192,3.31,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02312500,NAD83,83,25.79,0,-82.222032,28.5927714
2312558 ,"WITHLACOOCHEE RIVER AT NOBLETON, FL",fl,3100208,0,260,39.54,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02312558,NAD83,19,26.12,0,-82.25703368,28.644436
2312598 ,"WITHLACOOCHEE RIVER NR PINEOLA, FL",fl,3100208,0,229,40.36,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02312598,NAD83,17,27.9,0,-82.2423118,28.7241557
2312600 ,"WITHLACOOCHEE RIVER NEAR FLORAL CITY, FL",fl,3100208,4,114,40.15,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02312600,NAD83,39,21.41,0,-82.2200892,28.74359973
2312640 ,"JUMPER CREEK CANAL NEAR BUSHNELL, FL",fl,3100208,5,19.7,59.93,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02312640,NAD83,59,47.83,0,-82.1039741,28.6972136
2312645 ,"JUMPER CREEK CANAL NEAR WAHOO, FL",fl,3100208,0,24.4,46.54,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02312645,NAD83,28,42.79,0,-82.1570313,28.70443503
2312667 ,"SHADY BROOK NEAR SUMTERVILLE, FL",fl,3100208,5,63.4,48.63,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02312667,NAD83,40,72.34,0,-82.0636961,28.77026704
2312675 ,"LITTLE JONES CREEK NEAR RUTLAND, FL.",fl,3100208,0,56.5,41.92,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02312675,NAD83,17,43.72,0,-82.1302778,28.8425
2312700 ,"OUTLET RIVER AT PANACOOCHEE RETREATS, FL",fl,3100208,5,161,39.82,9/23/23 8:45,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02312700,NAD83,57,45.53,0,-82.1528658,28.8002651
2312720 ,"WITHLACOOCHEE RIVER AT WYSONG DAM, AT CARLSON, FL",fl,3100208,4,246,36.6,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02312720,NAD83,56,16.67,0,-82.1831448,28.82331955
2312722 ,"WITHLACOOCHEE RIVER NR RUTLAND, FL",fl,3100208,0,303,35.37,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02312722,NAD83,17,25.79,0,-82.2209241,28.85192929
2312762 ,"WITHLACOOCHEE RIVER NEAR INVERNESS, FL",fl,3100208,0,288,21.89,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02312762,NAD83,21,19.15,0,-82.2800934,28.91220435
2312764 ,"GUM SPRINGS NEAR HOLDER, FL",fl,3100208,0,137,9.48,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02312764,NAD83,19,65.26,0,-82.25,28.9511111
2313000 ,"WITHLACOOCHEE RIVER AT SR 200 NEAR HOLDER, FL",fl,3100208,4,449,1.18,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02313000,NAD83,93,13.43,0,-82.3495406,28.98886759
2313098 ,"RAINBOW RIVER NEAR DUNNELLON, FL",fl,3100208,0,611,6.13,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02313098,NAD83,7,13.33,0,-82.4266111,29.07130556
2313100 ,"RAINBOW RIVER AT DUNNELLON, FL",fl,3100208,5,635,3.53,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02313100,NAD83,58,28.09,0,-82.44759948,29.04942056
2313200 ,"WITHLACOOCHEE RIVER AT US 41 AT DUNNELLON, FL",fl,3100208,0,1180,27.62,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02313200,NAD83,4,20,0,-82.4645443,29.0460871
2313230 ,"WITHLACOOCHEE R AT INGLIS DAM NEAR DUNNELLON, FL",fl,3100208,0,0,27.39,9/23/23 8:45,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02313230,NAD83,1,0,0,-82.6167699,29.00997485
2313231 ,"WITHLACOOCHEE R BL INGLIS DAM NR DUNNELLON, FLA.",fl,3100208,0,0,2.78,9/23/23 8:45,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02313231,NAD83,0,0,0,-82.6167699,29.00997485
2313250 ,WITHLACOOCHEE R BYPASS CHANNEL NR INGLIS FLA,fl,3100208,4,834,27.27,9/23/23 8:45,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02313250,NAD83,53,20.53,0,-82.6378818,29.02108538
2313272 ,WITHLACOOCHEE R AT CHAMBERS IS NEAR YANKEETOWN FL,fl,3100207,0,0,1.13,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02313272,NAD83,0,0,0,-82.7657876,29.00110935
2313700 ,"WACCASASSA RIVER NR GULF HAMMOCK, FLA.",fl,3110101,0,-855,13.33,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02313700,NAD83,46,2.13,0,-82.769001,29.20413378
2315500 ,"SUWANNEE RIVER AT WHITE SPRINGS, FLA.",fl,3110201,5,885,54.11,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02315500,NAD83,99,49.44,0,-82.7381826,30.3257812
2315550 ,SUWANNEE RIVER AT SUWANNEE SPRINGS FLA,fl,3110201,5,1130,41.77,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02315550,NAD83,33,50,0,-82.9331875,30.3929988
2317620 ,ALAPAHA RIVER NEAR JENNINGS FLA,fl,3110202,0,678,64.68,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02317620,NAD83,29,75.8,0,-83.073195,30.59826888
2319000 ,"WITHLACOOCHEE RIVER NEAR PINETTA, FLA.",fl,3110203,5,514,7.35,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02319000,NAD83,90,70.21,0,-83.2595906,30.59548716
2319302 ,"MADISON BLUE SPRING NR BLUE SPRINGS, FL",fl,3110203,0,198,9.34,9/23/23 8:45,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02319302,NAD83,8,88.89,0,-83.2443097,30.48049106
2319394 ,"WITHLACOOCHEE RIVER NR LEE, FLA",fl,3110201,0,1390,32.01,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02319394,NAD83,19,71.11,0,-83.18013979,30.41049435
2319500 ,"SUWANNEE RIVER AT ELLAVILLE, FLA",fl,3110201,5,4360,4.82,9/23/23 8:45,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02319500,NAD83,96,62.31,0,-83.1718058,30.38466196
2319520 ,"FALMOUTH SPRING AT FALMOUTH, FL",fl,3110205,0,0,34.98,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02319520,NAD83,0,0,0,-83.1351374,30.36132999
2319800 ,"SUWANNEE RIVER AT DOWLING PARK, FLORIDA",fl,3110205,0,5130,26.35,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02319800,NAD83,26,67.09,0,-83.24958439,30.2449425
2319950 ,"BLUE SPRINGS NEAR DELL,FL",fl,3110205,0,0,23,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02319950,NAD83,5,16.67,0,-83.2259712,30.126055
2320000 ,"SUWANNEE RIVER AT LURAVILLE, FLA.",fl,3110205,5,4910,21.47,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02320000,NAD83,37,60.52,0,-83.1715247,30.09994513
2320250 ,TROY SPRING NEAR BRANFORD FLA,fl,3110205,0,0,9.08,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02320250,NAD83,10,0,0,-82.997352,30.0060603
2320500 ,"SUWANNEE RIVER AT BRANFORD, FLA.",fl,3110205,5,5680,8.63,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02320500,NAD83,92,60.8,0,-82.9276278,29.955785
2320700 ,"SANTA FE RIVER NEAR GRAHAM, FLA.",fl,3110206,5,23.7,4,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02320700,NAD83,55,38.96,0,-82.2195493,29.84635394
2321000 ,NEW RIVER NR LAKE BUTLER FLA,fl,3110206,5,66.1,4.11,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02321000,NAD83,53,53.56,0,-82.2739992,29.9982954
2321500 ,"SANTA FE RIVER AT WORTHINGTON SPRINGS, FLA.",fl,3110206,5,220,11.38,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02321500,NAD83,91,44.68,0,-82.4262246,29.9219073
2321898 ,SANTA FE RIVER AT O'LENO STATE PARK FLA,fl,3110206,0,265,37.96,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02321898,NAD83,11,19.45,0,-82.5596472,29.92656389
2321958 ,"SANTA FE RIVER AT RIVER RISE NR HIGH SPRINGS, FL",fl,3110206,0,400,2.9,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02321958,NAD83,7,15.71,0,-82.59122849,29.8735723
2321975 ,"SANTA FE RIVER AT US HWY 441 NEAR HIGH SPRINGS,FL.",fl,3110206,0,449,32.03,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02321975,NAD83,13,46.43,0,-82.6084508,29.85273894
2322400 ,GINNIE SPRING NR HIGH SPRINGS FLA,fl,3110206,0,0,21.79,9/23/23 9:15,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02322400,NAD83,0,0,0,-82.7001197,29.8360705
2322500 ,"SANTA FE RIVER NEAR FORT WHITE, FLA.",fl,3110206,4,1110,0.66,9/23/23 8:45,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02322500,NAD83,93,20.97,0,-82.7151204,29.84884769
2322688 ,"BLUE HOLE SPRING NR HILDRETH, FL",fl,3110206,0,78.9,2.3,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02322688,NAD83,19,32.59,0,-82.758457,29.9799552
2322700 ,"ICHETUCKNEE R @ HWY27 NR HILDRETH, FL",fl,3110206,0,285,15.38,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02322700,NAD83,20,35.64,0,-82.7859573,29.95273288
2322800 ,SANTA FE RIVER NR HILDRETH FLA,fl,3110206,0,1440,7.78,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02322800,NAD83,20,21.05,0,-82.8604033,29.91162076
2323000 ,"SUWANNEE RIVER NEAR BELL, FLORIDA",fl,3110205,5,7380,9.23,9/23/23 9:00,9/23/23 13:00,https://waterdata.usgs.gov/monitoring-location/02323000,NAD83,48,51.18,0,-82.924293,29.79134359
2323500 ,"SUWANNEE RIVER NEAR WILCOX, FLA.",fl,3110205,5,7220,4.58,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02323500,NAD83,82,45.02,0,-82.9365131,29.58968017
2323502 ,FANNING SPRINGS NR WILCOX FLA,fl,3110205,0,89,4.49,9/23/23 8:45,9/23/23 12:45,https://waterdata.usgs.gov/monitoring-location/02323502,NAD83,22,75.15,0,-82.9331797,29.5891247
2323566 ,MANATEE SPRING NR CHIEFLAND FLA,fl,3110205,0,141,2.77,9/23/23 9:30,9/23/23 13:15,https://waterdata.usgs.gov/monitoring-location/02323566,NAD83,22,28.23,0,-82.976791,29.4896808
2323592 ,SUWANNEE RIVER AB GOPHER RIVER NR SUWANNEE FL,fl,3110205,0,10000,2.47,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02323592,NAD83,18,64.38,0,-83.086515,29.33940554
2324000 ,"STEINHATCHEE RIVER NEAR CROSS CITY, FLA.",fl,3110102,5,168,3.9,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02324000,NAD83,72,50.18,0,-83.3215262,29.78661294
2324170 ,"STEINHATCHEE RIVER AT STEINHATCHEE, FL.",fl,3110102,0,916,1.15,9/23/23 9:30,9/23/23 13:30,https://waterdata.usgs.gov/monitoring-location/02324170,NAD83,4,60.29,0,-83.37735989,29.6682821
2324400 ,"FENHOLLOWAY RIVER NEAR FOLEY, FLA.",fl,3110102,5,59.4,5.34,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02324400,NAD83,66,70.4,0,-83.4718112,30.09827057
2324500 ,"FENHOLLOWAY RIVER AT FOLEY, FLA.",fl,3110102,0,0,12.06,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02324500,NAD83,56,0,0,-83.5579246,30.06549165
2325000 ,"FENHOLLOWAY RIVER NEAR PERRY, FLA",fl,3110102,5,156,15.28,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02325000,NAD83,44,50,0,-83.6623725,30.0713236
2325543 ,"FENHOLLOWAY RIVER NEAR HAMPTON SPRINGS, FL",fl,3110102,0,421,1.23,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02325543,NAD83,1,0,0,-83.7776534,30.01132315
2326000 ,"ECONFINA RIVER NEAR PERRY, FLA.",fl,3110102,6,256,6.79,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02326000,NAD83,72,83.03,0,-83.8237679,30.17076448
2326050 ,"ECONFINA RV AT ECONFINA RV STATE PARK NR PERRY, FL",fl,3110102,0,217,1.85,9/23/23 9:45,9/23/23 13:45,https://waterdata.usgs.gov/monitoring-location/02326050,NAD83,0,0,0,-83.8987028,30.06811667
2326500 ,"AUCILLA RIVER AT LAMONT, FLA.",fl,3110103,7,994,52.24,9/23/23 6:30,9/23/23 10:30,https://waterdata.usgs.gov/monitoring-location/02326500,NAD83,46,92.99,0,-83.80682559,30.36992847
